Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
89,145.41500,144.81500,600 kHz,-DUP,FM,WUC Woodland Park,Tone,179.9 Hz,179.9 Hz,023,Both N,Off,8 249 392.00 CO Teller Woodland Park KA0WUC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
90,447.67500,442.67500,5.00 MHz,-DUP,FM,WUC Woodland Park,T Sql,179.9 Hz,179.9 Hz,023,Both N,Off,8 8193 392.00 CO Teller Woodland Park KA0WUC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
91,146.92000,146.32000,600 kHz,-DUP,FM,WXI Bloomfield,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 50 249.00 NM San Juan Bloomfield K5WXI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
92,146.94000,146.34000,600 kHz,-DUP,FM,WYX Idaho Springs Squaw Mountain,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 81 371.00 CO Clear Creek Idaho Springs Squaw Mountain W0WYX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
93,147.01500,147.61500,600 kHz,+DUP,FM,X0G Cripple Creek,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 65 380.00 CO Teller Cripple Creek NX0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
94,146.68500,146.08500,600 kHz,-DUP,FM,X0G Lake George Badger Mountain,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 169 354.00 CO Park Lake George Badger Mountain NX0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
95,146.82000,146.22000,600 kHz,-DUP,FM,X0G Woodland Park,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 250 392.00 CO Teller Woodland Park NX0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
96,146.82000,146.22000,600 kHz,-DUP,FM,YDW Granby,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 145 353.00 CO Grand Granby KA0YDW,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
97,448.57500,443.57500,5.00 MHz,-DUP,FM,Z0N Hartsel,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 9840 316.00 CO Park Hartsel WZ0N,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
98,449.92500,444.92500,5.00 MHz,-DUP,FM,Z0N Salida Methodist Mountain,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 3811 308.00 CO Chaffee Salida Methodist Mountain WZ0N,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
99,147.24000,147.84000,600 kHz,+DUP,FM,ZSN Leadville Quail Mountain,T Sql,156.7 Hz,156.7 Hz,023,Both N,Off,8 10827 292.00 CO Lake Leadville Quail Mountain N0ZSN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
