Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
47,145.14500,144.54500,600 kHz,-DUP,FM,CRA Idaho Springs Squaw Mountain,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 107 110.13 CO Clear Creek Idaho Springs Squaw Mountain W0CRA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
48,447.57500,442.57500,5.00 MHz,-DUP,FM,CRA Idaho Springs Squaw Mountain,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 264 110.13 CO Clear Creek Idaho Springs Squaw Mountain W0CRA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
49,145.29500,144.69500,600 kHz,-DUP,FM,CVU Salida Methodist Mountain,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 203 113.55 CO Chaffee Salida Methodist Mountain KC0CVU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
50,449.65000,444.65000,5.00 MHz,-DUP,FM,CVU Salida Methodist Mountain,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 205 114.40 CO Chaffee Salida Methodist Mountain KC0CVU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
51,449.60000,444.60000,5.00 MHz,-DUP,FM,CVU Trinidad Raton Pass,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 240 188.29 CO Las Animas Trinidad Raton Pass KC0CVU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
52,449.45000,444.45000,5.00 MHz,-DUP,FM,DUN Idaho Springs Squaw Mountain,Tone,103.5 Hz,127.3 Hz,023,Both N,Off,8 99 110.17 CO Clear Creek Idaho Springs Squaw Mountain K1DUN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
53,147.27000,147.87000,600 kHz,+DUP,FM,ENO Longmont,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 175 148.71 CO Boulder Longmont W0ENO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
54,448.80000,443.80000,5.00 MHz,-DUP,FM,ENO Longmont,T Sql,88.5 Hz,88.5 Hz,023,Both N,Off,8 177 149.14 CO Boulder Longmont W0ENO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
55,448.52500,443.52500,5.00 MHz,-DUP,FM,EPA Longmont,Tone,151.4 Hz,151.4 Hz,023,Both N,Off,8 176 149.14 CO Boulder Longmont N0EPA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
56,146.98500,146.38500,600 kHz,-DUP,FM,FEZ Golden Centennial Cone,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 82 111.65 CO Denver Golden Centennial Cone K0FEZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
