Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
52,145.13000,144.53000,600 kHz,-DUP,FM,HFZ Buffalo,Tone,131.8 Hz,131.8 Hz,023,Both N,Off,40 4352 506.00 OK Harper Buffalo W5HFZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
53,145.29000,144.69000,600 kHz,-DUP,FM,IHL Albuquerque Sandia Mnts,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 17322 449.00 NM Bernalillo Albuquerque Sandia Mnts WA5IHL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
54,53.01000,52.01000,1.00 MHz,-DUP,FM,ITS Farmington,Tone,131.8 Hz,131.8 Hz,023,Both N,Off,35 81 382.00 NM San Juan Farmington KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
55,146.76000,146.16000,600 kHz,-DUP,FM,ITS Farmington,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,35 84 382.00 NM San Juan Farmington KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
56,145.25000,144.65000,600 kHz,-DUP,FM,ITS Lukachukai Roof Butte,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,4 163 462.00 AZ Apache Lukachukai Roof Butte KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
57,147.04500,147.64500,600 kHz,+DUP,FM,JYS Hays,T Sql,131.8 Hz,131.8 Hz,023,Both N,Off,20 3975 475.00 KS Ellis Hays N7JYS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
58,146.83500,146.23500,600 kHz,-DUP,FM,KDC North Platte,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 44 427.00 NE Lincoln North Platte K0KDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
59,147.18000,147.78000,600 kHz,+DUP,FM,KIY Hays,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,20 3993 469.00 KS Ellis Hays KE0KIY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
60,146.80500,146.20500,600 kHz,-DUP,FM,KKS Liberal,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,20 3949 393.00 KS Seward Liberal W0KKS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
61,146.88000,146.28000,600 kHz,-DUP,FM,KOM Lenora K-Link,T Sql,162.2 Hz,162.2 Hz,023,Both N,Off,20 3956 423.00 KS Norton Lenora K-Link N0KOM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
62,146.92000,146.32000,600 kHz,-DUP,FM,LTZ Amarillo,None,100.0 Hz,100.0 Hz,023,Both N,Off,48 534 482.00 TX Randall Amarillo N5LTZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
63,147.32000,147.92000,600 kHz,+DUP,FM,LXP Albuquerque,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 22 440.00 NM Bernalillo Albuquerque K5LXP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
64,146.74000,146.14000,600 kHz,-DUP,FM,MHQ Albuquerque,Tone,146.2 Hz,146.2 Hz,023,Both N,Off,35 15626 443.00 NM Bernalillo Albuquerque KD5MHQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
65,147.34500,147.94500,600 kHz,+DUP,FM,MJI Casper,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 15537 465.00 WY Natrona Casper KC7MJI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
66,146.71500,146.11500,600 kHz,-DUP,FM,NEB Alliance,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,31 10034 399.00 NE Box Butte Alliance N0NEB,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
67,147.33000,147.93000,600 kHz,+DUP,FM,OMT Lusk 77 Hill,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,56 16404 445.00 WY Niobrara Lusk 77 Hill KG7OMT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
68,52.87000,51.17000,,-DUP,FM,OQA Garden City,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,20 15311 386.00 KS Finney Garden City WA0OQA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
69,146.76000,146.16000,600 kHz,-DUP,FM,OZU Rawlins,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,56 43 387.00 WY Carbon Rawlins KC7OZU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
70,146.89500,146.29500,600 kHz,-DUP,FM,PCA Loomis,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,31 38 488.00 NE Phelps Loomis K0PCA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
71,145.46000,144.86000,600 kHz,-DUP,FM,PLA Casper Casper Mountain,T Sql,110.9 Hz,110.9 Hz,023,Both N,Off,56 12433 451.00 WY Natrona Casper Casper Mountain K7PLA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
72,147.26000,147.86000,600 kHz,+DUP,FM,PQD Duchense,None,100.0 Hz,100.0 Hz,023,Both N,Off,49 152 501.00 UT Duchesne Duchense N7PQD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
73,146.90000,146.30000,600 kHz,-DUP,FM,QEQ Moab,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 48 413.00 UT Grand Moab K7QEQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
74,146.76000,146.16000,600 kHz,-DUP,FM,QEQ Moab Bald Mesa,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 13042 394.00 UT Grand Moab Bald Mesa K7QEQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
75,145.20500,144.60500,600 kHz,-DUP,FM,RCZ Alma,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 6 487.00 NE Harlan Alma KA0RCZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
76,146.70000,146.10000,600 kHz,-DUP,FM,RON Rawlins,Tone,162.2 Hz,162.2 Hz,023,Both N,Off,56 5791 387.00 WY Carbon Rawlins N7RON,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
77,147.14000,147.74000,600 kHz,+DUP,FM,SDC Castle Dale Cedar Mountain,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 57 504.00 UT Emery Castle Dale Cedar Mountain K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
78,146.61000,146.01000,600 kHz,-DUP,FM,SDC Monticello Abajo Peak,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 60 422.00 UT San Juan Monticello Abajo Peak K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
79,147.32000,147.92000,600 kHz,+DUP,FM,SDC Sunnyside Bruin Point,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 58 485.00 UT Carbon Sunnyside Bruin Point K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
80,147.13500,147.73500,600 kHz,+DUP,FM,SOK Cozad,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,31 30 467.00 NE Dawson Cozad W0SOK,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
81,147.27000,147.87000,600 kHz,+DUP,FM,TAJ McCook 180' tower S. of McCo,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 39 389.00 NE Red Willow McCook 180' tower S. of McCook K0TAJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
82,146.90000,146.30000,600 kHz,-DUP,FM,TSV Pampa,None,100.0 Hz,100.0 Hz,023,Both N,Off,48 518 499.00 TX Gray Pampa W5TSV,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
83,146.94000,146.34000,600 kHz,-DUP,FM,UGO North Platte,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,31 11026 428.00 NE Lincoln North Platte N0UGO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
84,146.96000,146.36000,600 kHz,-DUP,FM,URR Belen Capilla Peak,Tone,100.0 Hz,88.5 Hz,023,Both N,Off,35 46 482.00 NM Torrance Belen Capilla Peak K5URR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
85,146.64000,146.04000,600 kHz,-DUP,FM,URR Grants MW Ridge,T Sql,67.0 Hz,67.0 Hz,023,Both N,Off,35 15625 477.00 NM Bernalillo Grants MW Ridge K5URR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
86,146.94000,146.34000,600 kHz,-DUP,FM,URR Grants Mt Taylor,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 97 472.00 NM Cibola Grants Mt Taylor K5URR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
87,146.65500,146.05500,600 kHz,-DUP,DV,UUJ Rock Springs Aspen Mountain,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 13123 482.00 WY Sweetwater Rock Springs Aspen Mountain KE7UUJ,,,CQCQCQ,KE7UUJ C,KE7UUJ G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
88,146.94000,146.34000,600 kHz,-DUP,FM,UUJ Rock Springs Aspen Mountain,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,56 10 466.00 WY Sweetwater Rock Springs Aspen Mountain KE7UUJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
89,146.67000,146.07000,600 kHz,-DUP,FM,UVP Gordon,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 19 492.00 NE Sheridan Gordon N0UVP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
90,147.01500,147.61500,600 kHz,+DUP,FM,VHZ Alliance,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 10450 396.00 NE Box Butte Alliance N2VHZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
91,52.98000,51.98000,1.00 MHz,-DUP,FM,VNJ Casper,Tone,141.3 Hz,141.3 Hz,023,Both N,Off,56 8686 465.00 WY Natrona Casper W7VNJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
92,145.23500,144.63500,600 kHz,-DUP,FM,VNJ Casper Casper Mountain,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,56 5 451.00 WY Natrona Casper Casper Mountain W7VNJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
