Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
21,147.36000,147.96000,600 kHz,+DUP,FM,ALC Cedaredge 147.36,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 3749 273.00 CO Delta Cedaredge W0ALC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
22,449.82500,444.82500,5.00 MHz,-DUP,FM,ALC Cedaredge 449.82,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 3760 273.00 CO Delta Cedaredge W0ALC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
23,447.50000,442.50000,5.00 MHz,-DUP,FM,ARV Grand Junction 4,Tone,114.8 Hz,114.8 Hz,023,Both N,Off,8 3757 321.00 CO Mesa Grand Junction KC0ARV,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
24,445.10000,445.10000,,Simplex,FM,BQM Mitchell 445.1,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,31 11356 274.00 NE Scotts Bluff Mitchell WD0BQM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
25,145.47500,144.87500,600 kHz,-DUP,FM,BQM Scottsbluff 145.,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 57 272.00 NE Scotts Bluff Scottsbluff WD0BQM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
26,449.60000,444.60000,5.00 MHz,-DUP,FM,CVU Trinidad Raton P,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 240 275.00 CO Las Animas Trinidad Raton Pass KC0CVU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
27,447.35000,442.35000,5.00 MHz,-DUP,FM,Cedaredge Grand Mesa,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 3755 274.00 CO Delta Cedaredge Grand Mesa,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
28,147.21000,147.81000,600 kHz,+DUP,FM,D0H Steamboat Spring,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 237 191.00 CO Routt Steamboat Springs KD0H,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
29,146.64000,146.04000,600 kHz,-DUP,FM,DEM Pritchett Tator,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 3792 307.00 CO Las Animas Pritchett Tator Butte KZ0DEM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
30,147.09000,147.69000,600 kHz,+DUP,FM,DEM Springfield 147.,T Sql,118.8 Hz,118.8 Hz,023,Both N,Off,8 8174 317.00 CO Baca Springfield KZ0DEM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
31,147.33000,147.93000,600 kHz,+DUP,FM,DEM Springfield 147.,T Sql,118.8 Hz,118.8 Hz,023,Both N,Off,8 6093 317.00 CO Baca Springfield KZ0DEM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
32,449.20000,444.20000,5.00 MHz,-DUP,FM,DEM Springfield 449.,T Sql,118.8 Hz,118.8 Hz,023,Both N,Off,8 4588 317.00 CO Baca Springfield KZ0DEM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
33,444.00000,449.00000,5.00 MHz,+DUP,FM,ECT Syracuse 444,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,20 4086 315.00 KS Hamilton Syracuse K0ECT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
34,449.72500,444.72500,5.00 MHz,-DUP,FM,ELK Carbondale Four,Tone,179.9 Hz,179.9 Hz,023,Both N,Off,8 35 209.00 CO Garfield Carbondale Four Mile Ridge K0ELK,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
35,146.44500,146.44500,,Simplex,FM,G0N Scottsbluff 146.,T Sql,88.5 Hz,88.5 Hz,023,Both N,Off,31 11355 277.00 NE Scotts Bluff Scottsbluff AG0N,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
36,147.24000,147.84000,600 kHz,+DUP,FM,GCR Rawlins Elk Moun,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,56 29 262.00 WY Carbon Rawlins Elk Mountain N7GCR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
37,448.15000,443.15000,5.00 MHz,-DUP,FM,GJT Grand Junction 4,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 153 321.00 CO Mesa Grand Junction W0GJT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
38,146.82000,146.22000,600 kHz,-DUP,FM,GJT Grand Junction 9,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 261 321.00 CO Mesa Grand Junction 9 Mile Hwy 141 Unaweep W0GJT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
39,449.20000,444.20000,5.00 MHz,-DUP,FM,Glade Park 449.2,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 18392 339.00 CO Mesa Glade Park,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
40,145.26500,144.66500,600 kHz,-DUP,FM,HAM Craig 145.265,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 3740 246.00 CO Moffat Craig WD0HAM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
41,449.85000,444.85000,5.00 MHz,-DUP,FM,HND Glenwood Springs,T Sql,131.8 Hz,131.8 Hz,023,Both N,Off,8 13637 209.00 CO Garfield Glenwood Springs Lookout Mountain WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
42,449.57500,444.57500,5.00 MHz,-DUP,FM,HND Grand Junction B,T Sql,131.8 Hz,131.8 Hz,023,Both N,Off,8 155 337.00 CO Mesa Grand Junction Black Ridge WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
43,449.30000,444.30000,5.00 MHz,-DUP,FM,HND Grand Junction G,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 154 296.00 CO Mesa Grand Junction Grand Mesa WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
44,447.20000,442.20000,5.00 MHz,-DUP,FM,HND Montrose Waterdo,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 69 277.00 CO Montrose Montrose Waterdog Peak WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
45,449.80000,444.80000,5.00 MHz,-DUP,FM,HND Parachute Mount,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 253 272.00 CO Garfield Parachute Mount Callahan WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
46,146.88000,146.28000,600 kHz,-DUP,FM,I0G Glenwood Springs,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 130 214.00 CO Garfield Glenwood Springs Sunlight Peak KI0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
47,447.10000,442.10000,5.00 MHz,-DUP,FM,I0G Glenwood Springs,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 132 214.00 CO Garfield Glenwood Springs Sunlight Peak KI0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
48,145.43000,144.83000,600 kHz,-DUP,FM,IFI Trinidad Raton P,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 239 295.00 CO Las Animas Trinidad Raton Pass WA6IFI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
49,448.82500,443.82500,5.00 MHz,-DUP,FM,ITS Montrose Raspber,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 18465 288.00 CO Montrose Montrose Raspberry KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
50,447.52500,442.52500,5.00 MHz,-DUP,FM,ITS Silverton 447.52,Tone,127.3 Hz,127.3 Hz,023,Both N,Off,8 210 314.00 CO San Juan Silverton KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
51,147.37500,147.97500,600 kHz,+DUP,FM,ITS Silverton Kendal,Tone,156.7 Hz,156.7 Hz,023,Both N,Off,8 209 313.00 CO San Juan Silverton Kendall Mountain KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
52,147.27000,147.87000,600 kHz,+DUP,FM,ITT Silverton Engine,Tone,127.3 Hz,127.3 Hz,023,Both N,Off,8 208 331.00 CO San Juan Silverton Engineer Mountain KB5ITT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
53,145.35500,144.75500,600 kHz,-DUP,FM,JPX La Veta 145.355,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 168 236.00 CO Huerfano La Veta N0JPX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
54,449.97500,444.97500,5.00 MHz,-DUP,FM,JSC Pueblo Cedarwood,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 5369 181.00 CO Pueblo Pueblo Cedarwood K0JSC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
55,146.61000,146.01000,600 kHz,-DUP,FM,JSP Pagosa Springs O,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 188 332.00 CO Archuleta Pagosa Springs Oakbrush Hill N0JSP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
56,145.29500,144.69500,600 kHz,-DUP,FM,JTB Sterling CO 145.,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 238 181.00 CO Logan Sterling CO WA0JTB,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
57,146.95500,146.35500,600 kHz,-DUP,FM,JUN Holyoke 146.955,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 163 245.00 CO Phillips Holyoke N0JUN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
58,444.82500,449.82500,5.00 MHz,+DUP,FM,KAV Scottsbluff 444.,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,31 111 272.00 NE Scotts Bluff Scottsbluff W0KAV,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
59,146.61000,146.01000,600 kHz,-DUP,FM,LAR Lamar 4 Miles Ea,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,8 3794 264.00 CO Prowers Lamar 4 Miles East of Lamar N0LAR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
60,449.50000,444.50000,5.00 MHz,-DUP,FM,LAR Lamar 449.5,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,8 171 266.00 CO Prowers Lamar N0LAR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
61,145.32500,144.72500,600 kHz,-DUP,FM,MRC Maysville 145.32,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 16739 177.00 CO Chaffee Maysville KD0MRC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
62,147.00000,146.40000,600 kHz,-DUP,FM,NEB Harrisburg 147,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,31 58 228.00 NE Banner Harrisburg N0NEB,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
63,147.07500,147.67500,600 kHz,+DUP,FM,NEB Scottsbluff 147.,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 59 278.00 NE Scotts Bluff Scottsbluff N0NEB,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
64,146.79000,146.19000,600 kHz,-DUP,FM,OPD Montrose 146.79,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 7953 287.00 CO Montrose Montrose KD5OPD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
65,146.76000,146.16000,600 kHz,-DUP,FM,OZU Rawlins 146.76,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,56 43 311.00 WY Carbon Rawlins KC7OZU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
66,145.39000,144.79000,600 kHz,-DUP,FM,PFO Red River Molyco,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 137 331.00 NM Taos Red River Molycorp KF5PFO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
67,146.76000,146.16000,600 kHz,-DUP,FM,PFO Tres Piedras San,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,35 19 323.00 NM Rio Arriba Tres Piedras San Antonio Mountain KF5PFO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
68,447.17500,442.17500,5.00 MHz,-DUP,FM,PHC Pueblo Jackson H,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,8 197 178.00 CO Pueblo Pueblo Jackson Hill W0PHC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
69,146.73000,146.13000,600 kHz,-DUP,FM,PHC Walsenburg N Rat,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,8 247 210.00 CO Huerfano Walsenburg N Rattlesnake Butte W0PHC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
70,449.52500,444.52500,5.00 MHz,-DUP,FM,PKT Creede Bristol H,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 14923 277.00 CO Mineral Creede Bristol Head N0PKT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
71,147.19500,147.79500,600 kHz,+DUP,FM,QXX Cedaredge Cedar,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 3745 273.00 CO Delta Cedaredge Cedar Mesa KC0QXX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
72,446.77500,441.77500,5.00 MHz,-DUP,DV,RDI Raton Raton Pass,None,100.0 Hz,100.0 Hz,023,Both N,Off,35 6805 295.00 NM Colfax Raton Raton Pass KD0RDI,,,CQCQCQ,KD0RDI B,KD0RDI G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
