Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Local or Reflector,CKRG,Local/Cluster,County,Op Status,Coverage,Sponsor,Links,Nets,Web links,Coordination,Last update
444.325,5,CC,KE0PTS,Pawnee Rock,KS,OPEN,,D,198.09,ESE,"Pawnee Rock DMR This repeater is a Yaesu DR-1X running MMDVM and a open repeater connected to the Brandmeister Network. We have CKRG (TG31204), and Local (using TG9)on Time Slot 1. The Cluster (Pawnee Rock, Great Bend, Russell Hosp, Russell and Hays) On Time Slot 2 TG 2. All other Brandmeister TG use TS2",20,16225,38.26530075,-98.98090363,444.325,449.325,1,1,312032,BrandMeister c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Local or Reflector 1 9 Full-Time CKRG 1 31204 Full-Time Local/Cluster 2 2 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,2,Barton,On-Air,Wide area. 50 mi radius.,CKRG,Full-time internet linked to the CKRG System .,[email&nbsp;protected] :45-WARC DMR Net (31204),https://centralksrepeater.wixsite.com/ckrg,Kansas Repeater Council,2019-12-15
