Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Local or Reflector,Kansas,CKRG,Local/Cluster,KansasLink,P-25 Digital Enabled,NAC,Default Reflector,YSF Digital Enabled,DG-ID,County,Grid,Op Status,Coverage,Sponsor,Affiliate,FM,Analog Bandwidth,Links,Notes,Coordination,Last update
442.475,5,CC 131.8,N7JYS,Russell,KS,OPEN,,DY,197.27,SE,,20,8731,38.875,-98.86699677,442.475,447.475,131.8,131.8,1,7,312023,Brand Meister c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Local or Reflector 1 9 Full-Time Kansas 1 3120 Full-Time CKRG 1 31204 Full-Time Local/Cluster 2 2 Full-Time KansasLink 2 31203 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,1,2,2,1,293,1,1,Open ↑ / Open ↓,Russell,EM08NV,On-Air,35,N7JYS,Western Kansas Intertie,Yes; analog capable.,,Full-time internet linked to the KansasLink System . Full-time internet linked to the CKRG System .,MMDVM Mixed-Mode repeater.,Kansas Repeater Council,2019-12-08
