Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Local or Reflector,CKRG,Local/Cluster,BYRG,County,Grid,Op Status,Coverage,Sponsor,Affiliate,Features,Links,Notes,Nets,Web links,Coordination,Last update
442.075,5,CC1,KE0PTS,Great Bend,KS,OPEN,DMR,197.76,ESE,"Great Bend DownTown DMR Repeater This repeater is a Moto MTR2000 running MMDVM and a open repeater connected to the Brandmeister Network. We have CKRG (TG31204), and Local (using TG9) on Time Slot 1. Central KS Skywarn (TG31206) on Time Slot 2. Cluster (Pawnee Rock, Great Bend, Russell Hosp, Russell, and Hays) TG 2 on Time Slot 2. Please Use TS 2 for all other Brandmeister TG",20,16524,38.40359879,-98.72920227,442.075,447.075,1,1,312021,Brandmeister c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Local or Reflector 1 9 Full-Time CKRG 1 31204 Full-Time Local/Cluster 2 2 Full-Time BYRG 2 31201 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,2,2,Barton,EM08PJ,On-Air,"Great Bend, Hoisington, Ellinwood, Claflin, Pawnee Rock, US-56, K-156, US-281, K-4. 15 mi radius.",CKRG,CKRG,DMR,Full-time internet linked to the CKRG System .,Please Check Webpage for TG Info,[email&nbsp;protected] :45-WARC DMR net (31204),https://centralksrepeater.wixsite.com/ckrg,Kansas Repeater Council,2019-12-15
