Frequency,Offset,Tone,Call,Location,ST/PR,Use,Mode,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,WIRES-X,County,Grid,Op Status,Coverage,Sponsor,FM,Analog Bandwidth,Nets,Web links,Coordination,Last update
444.1,5,100,KE0PTS,Great Bend,KS,OPEN,FM Fusion WIRES-X,196.39,ESE,,20,16212,38.36259842,-98.76409912,444.1,449.1,100,100,1,Open ↑ / Open ↓,40777,Barton,EM08OI,On-Air,"Great Bend, Barton County 20 mi radius.",CKRG,Yes; analog capable.,,[email&nbsp;protected] :45-WARC DMR Net,https://centralksrepeater.wixsite.com/ckrg,Kansas Repeater Council,2019-09-22
